"GeneID" "Chr" "Start" "End" "Strand" "Length"
"2008" "OL67_002042" 1 2114920 2115693 "+" 774
"2009" "OL67_002043" 1 2115870 2116991 "-" 1122
"2010" "OL67_002044" 1 2117172 2118395 "-" 1224
"2011" "OL67_002045" 1 2118527 2119750 "-" 1224
"2012" "OL67_002046" 1 2120064 2121455 "+" 1392
"2013" "OL67_002050" 1 2122244 2122615 "-" 372
"2014" "OL67_002052" 1 2123008 2123577 "-" 570
"2015" "OL67_002054" 1 2123907 2124362 "-" 456
"2016" "OL67_002055" 1 2124492 2125547 "+" 1056
"2017" "OL67_002056" 1 2125794 2126066 "+" 273
"2018" "OL67_002057" 1 2126394 2126531 "+" 138
"2019" "OL67_002058" 1 2127037 2127888 "-" 852
"2020" "OL67_002059" 1 2127989 2128345 "+" 357
"2021" "OL67_002060" 1 2128358 2128789 "+" 432
"2022" "OL67_002061" 1 2128974 2131388 "-" 2415
"2023" "OL67_002062" 1 2131682 2131834 "-" 153
"2024" "OL67_002063" 1 2132008 2133138 "-" 1131
"2025" "OL67_002064" 1 2133503 2134396 "+" 894
"2026" "OL67_002065" 1 2134393 2134671 "+" 279
"2027" "OL67_002066" 1 2134759 2136771 "-" 2013
"2028" "OL67_002067" 1 2136939 2137301 "+" 363
"2029" "OL67_002068" 1 2137640 2138899 "+" 1260
"2030" "OL67_002069" 1 2138969 2139328 "+" 360
"2031" "OL67_002070" 1 2139592 2140344 "+" 753
"2032" "OL67_002071" 1 2140549 2141952 "-" 1404
"2033" "OL67_002072" 1 2141952 2142629 "-" 678
"2034" "OL67_002073" 1 2142738 2143739 "-" 1002
"2035" "OL67_002074" 1 2144435 2145670 "-" 1236
"2036" "OL67_002075" 1 2145667 2147544 "-" 1878
"2037" "OL67_002076" 1 2147597 2148703 "+" 1107
"2038" "OL67_002077" 1 2148747 2149079 "-" 333
"2039" "OL67_002078" 1 2149240 2149368 "-" 129
"2040" "OL67_002079" 1 2149684 2150163 "-" 480
"2041" "OL67_002080" 1 2150310 2151143 "+" 834
"2042" "OL67_002081" 1 2151143 2151451 "+" 309
"2043" "OL67_002082" 1 2151444 2153108 "+" 1665
"2044" "OL67_002083" 1 2153113 2153892 "+" 780
"2045" "OL67_002084" 1 2153896 2154294 "+" 399
"2046" "OL67_002085" 1 2154433 2155320 "+" 888
"2047" "OL67_002086" 1 2155548 2156840 "+" 1293
"2048" "OL67_002087" 1 2157133 2157786 "+" 654
"2049" "OL67_002088" 1 2157869 2158636 "-" 768
"2050" "OL67_002089" 1 2158841 2159494 "+" 654
"2051" "OL67_002090" 1 2159695 2160336 "+" 642
"2052" "OL67_002091" 1 2160404 2161192 "-" 789
"2053" "OL67_002092" 1 2161279 2163642 "-" 2364
"2054" "OL67_002093" 1 2163796 2164281 "-" 486
"2055" "OL67_002094" 1 2164400 2165404 "-" 1005
"2056" "OL67_002095" 1 2165401 2166411 "-" 1011
"2057" "OL67_002096" 1 2166621 2167181 "-" 561
"2058" "OL67_002097" 1 2167455 2167898 "-" 444
"2059" "OL67_002098" 1 2168031 2169869 "-" 1839
"2060" "OL67_002099" 1 2170015 2171289 "+" 1275
"2061" "OL67_002100" 1 2171364 2171936 "+" 573
"2062" "OL67_002101" 1 2171957 2172832 "-" 876
"2063" "OL67_002102" 1 2172839 2173282 "-" 444
"2064" "OL67_002103" 1 2173389 2174168 "-" 780
"2065" "OL67_002104" 1 2174411 2175415 "+" 1005
"2066" "OL67_002105" 1 2175629 2177575 "+" 1947
"2067" "OL67_002106" 1 2177810 2178115 "+" 306
"2068" "OL67_002107" 1 2178184 2179032 "+" 849
"2069" "OL67_002108" 1 2179029 2179784 "+" 756
"2070" "OL67_002109" 1 2179788 2180324 "+" 537
"2071" "OL67_002110" 1 2180406 2180774 "-" 369
"2072" "OL67_002111" 1 2180815 2181147 "-" 333
"2073" "OL67_002112" 1 2181368 2181574 "+" 207
"2074" "OL67_002113" 1 2181672 2183138 "-" 1467
"2075" "OL67_002114" 1 2183150 2184187 "-" 1038
"2076" "OL67_002115" 1 2184201 2185124 "-" 924
"2077" "OL67_002116" 1 2185111 2185929 "-" 819
"2078" "OL67_002117" 1 2185901 2186503 "-" 603
"2079" "OL67_002118" 1 2186604 2187314 "+" 711
"2080" "OL67_002119" 1 2187307 2187600 "+" 294
"2081" "OL67_002120" 1 2187612 2188034 "+" 423
"2082" "OL67_002121" 1 2188086 2188880 "+" 795
"2083" "OL67_002122" 1 2188973 2189131 "+" 159
"2084" "OL67_002123" 1 2189561 2190037 "-" 477
"2085" "OL67_002124" 1 2190050 2190883 "-" 834
"2086" "OL67_002125" 1 2191194 2192132 "+" 939
"2087" "OL67_002126" 1 2192137 2193561 "+" 1425
"2088" "OL67_002127" 1 2193694 2194122 "+" 429
"2089" "OL67_002128" 1 2194664 2195161 "-" 498
"2090" "OL67_002129" 1 2195235 2195495 "-" 261
"2091" "OL67_002130" 1 2195492 2195887 "-" 396
"2092" "OL67_002131" 1 2195997 2197199 "+" 1203
"2093" "OL67_002132" 1 2197214 2197645 "+" 432
"2094" "OL67_002133" 1 2198023 2198889 "+" 867
"2095" "OL67_002134" 1 2199177 2200202 "-" 1026
"2096" "OL67_002135" 1 2200561 2201955 "-" 1395
"2097" "OL67_002136" 1 2202123 2202857 "+" 735
"2098" "OL67_002137" 1 2202897 2203505 "-" 609
"2099" "OL67_002138" 1 2203605 2205023 "-" 1419
"2100" "OL67_002139" 1 2205175 2205549 "-" 375
"2101" "OL67_002140" 1 2205750 2207708 "+" 1959
"2102" "OL67_002141" 1 2207701 2208606 "+" 906
"2103" "OL67_002142" 1 2209249 2210001 "+" 753
"2104" "OL67_002143" 1 2210105 2212186 "+" 2082
"2105" "OL67_002144" 1 2212249 2212935 "+" 687
"2106" "OL67_002145" 1 2212946 2213662 "-" 717
"2107" "OL67_002146" 1 2213655 2214947 "-" 1293
"2108" "OL67_002147" 1 2215185 2215685 "+" 501
"2109" "OL67_002148" 1 2215746 2217101 "-" 1356
"2110" "OL67_002149" 1 2217330 2218397 "+" 1068
"2111" "OL67_002150" 1 2218406 2219188 "+" 783
"2112" "OL67_002151" 1 2219236 2220795 "+" 1560
"2113" "OL67_002152" 1 2220792 2221232 "-" 441
"2114" "OL67_002153" 1 2221354 2222349 "-" 996
"2115" "OL67_002154" 1 2222330 2223028 "-" 699
"2116" "OL67_002155" 1 2223038 2223562 "-" 525
"2117" "OL67_002156" 1 2223559 2224149 "-" 591
"2118" "OL67_002157" 1 2224292 2226415 "-" 2124
"2119" "OL67_002158" 1 2226378 2227313 "-" 936
"2120" "OL67_002159" 1 2227399 2228121 "+" 723
"2121" "OL67_002160" 1 2228210 2228737 "-" 528
"2122" "OL67_002161" 1 2228744 2230834 "-" 2091
"2123" "OL67_002162" 1 2230990 2231193 "-" 204
"2124" "OL67_002163" 1 2231746 2232102 "-" 357
"2125" "OL67_002164" 1 2232172 2232312 "-" 141
"2126" "OL67_002165" 1 2232596 2233114 "-" 519
"2127" "OL67_002166" 1 2233396 2234928 "-" 1533
"2128" "OL67_002167" 1 2234993 2236375 "+" 1383
"2129" "OL67_002168" 1 2236423 2237634 "+" 1212
"2130" "OL67_002169" 1 2237760 2239148 "+" 1389
"2131" "OL67_002170" 1 2239253 2239441 "-" 189
"2132" "OL67_002171" 1 2239765 2240004 "-" 240
"2133" "OL67_002172" 1 2240185 2241840 "-" 1656
"2134" "OL67_002173" 1 2242051 2243508 "-" 1458
"2135" "OL67_002174" 1 2243573 2245081 "-" 1509
"2136" "OL67_002175" 1 2245264 2246472 "-" 1209
"2137" "OL67_002176" 1 2246633 2247208 "+" 576
"2138" "OL67_002177" 1 2247240 2248337 "-" 1098
"2139" "OL67_002178" 1 2248404 2249351 "-" 948
"2140" "OL67_002179" 1 2249477 2250082 "-" 606
"2141" "OL67_002180" 1 2250197 2251081 "+" 885
"2142" "OL67_002181" 1 2251099 2252019 "+" 921
"2143" "OL67_002182" 1 2252030 2252500 "-" 471
"2144" "OL67_002183" 1 2252609 2253349 "-" 741
"2145" "OL67_002184" 1 2253540 2255315 "+" 1776
"2146" "OL67_002185" 1 2255428 2257098 "+" 1671
"2147" "OL67_002186" 1 2257140 2258957 "-" 1818
"2148" "OL67_002187" 1 2259196 2259981 "-" 786
"2149" "OL67_002188" 1 2260055 2260177 "+" 123
"2150" "OL67_002189" 1 2260123 2260686 "-" 564
"2151" "OL67_002190" 1 2260750 2262138 "-" 1389
"2152" "OL67_002191" 1 2262275 2263561 "+" 1287
"2153" "OL67_002192" 1 2263706 2265046 "-" 1341
"2154" "OL67_002193" 1 2265159 2265911 "-" 753
"2155" "OL67_002194" 1 2266019 2266390 "-" 372
"2156" "OL67_002195" 1 2266757 2267728 "+" 972
"2157" "OL67_002196" 1 2267853 2268749 "-" 897
"2158" "OL67_002197" 1 2268874 2269089 "+" 216
"2159" "OL67_002198" 1 2269367 2269738 "+" 372
"2160" "OL67_002199" 1 2270095 2270871 "+" 777
"2161" "OL67_002200" 1 2270997 2271470 "+" 474
"2162" "OL67_002201" 1 2271877 2272044 "-" 168
"2163" "OL67_002202" 1 2272727 2273518 "-" 792
"2164" "OL67_002203" 1 2273457 2274230 "-" 774
"2165" "OL67_002204" 1 2274270 2275757 "-" 1488
"2166" "OL67_002205" 1 2275761 2276048 "-" 288
"2167" "OL67_002206" 1 2276244 2276936 "+" 693
"2168" "OL67_002207" 1 2276975 2277598 "-" 624
"2169" "OL67_002208" 1 2277660 2278121 "-" 462
"2170" "OL67_002209" 1 2278166 2279488 "+" 1323
"2171" "OL67_002210" 1 2279679 2280596 "+" 918
"2172" "OL67_002211" 1 2280619 2281815 "+" 1197
"2173" "OL67_002212" 1 2281812 2282786 "+" 975
"2174" "OL67_002213" 1 2282885 2284084 "+" 1200
"2175" "OL67_002214" 1 2284171 2284698 "+" 528
"2176" "OL67_002215" 1 2284708 2285862 "+" 1155
"2177" "OL67_002216" 1 2285924 2286598 "+" 675
"2178" "OL67_002217" 1 2286626 2287072 "+" 447
"2179" "OL67_002218" 1 2287528 2289114 "+" 1587
"2180" "OL67_002219" 1 2289129 2290085 "+" 957
"2181" "OL67_002220" 1 2290082 2290897 "+" 816
"2182" "OL67_002221" 1 2290894 2292531 "+" 1638
"2183" "OL67_002222" 1 2292657 2293493 "+" 837
"2184" "OL67_002223" 1 2293550 2294113 "+" 564
"2185" "OL67_002224" 1 2294122 2295048 "-" 927
"2186" "OL67_002225" 1 2295188 2297083 "-" 1896
"2187" "OL67_002226" 1 2297265 2299064 "-" 1800
"2188" "OL67_002228" 1 2299461 2300009 "-" 549
"2189" "OL67_002229" 1 2300358 2301074 "+" 717
"2190" "OL67_002230" 1 2301092 2302345 "+" 1254
"2191" "OL67_002231" 1 2302342 2304612 "+" 2271
"2192" "OL67_002232" 1 2304809 2305558 "+" 750
"2193" "OL67_002234" 1 2305952 2307136 "-" 1185
"2194" "OL67_002235" 1 2307618 2309942 "-" 2325
"2195" "OL67_002236" 1 2309932 2311404 "-" 1473
"2196" "OL67_002237" 1 2311754 2312779 "+" 1026
"2197" "OL67_002238" 1 2312902 2314095 "+" 1194
"2198" "OL67_002239" 1 2314130 2314501 "+" 372
"2199" "OL67_002240" 1 2314495 2315286 "-" 792
"2200" "OL67_002241" 1 2315312 2316127 "-" 816
"2201" "OL67_002242" 1 2316131 2316832 "-" 702
"2202" "OL67_002243" 1 2316836 2317501 "-" 666
"2203" "OL67_002244" 1 2317581 2318417 "-" 837
"2204" "OL67_002245" 1 2318636 2319124 "+" 489
"2205" "OL67_002246" 1 2319140 2320318 "-" 1179
"2206" "OL67_002247" 1 2320331 2321089 "-" 759
"2207" "OL67_002248" 1 2321239 2321382 "+" 144
"2208" "OL67_002249" 1 2321409 2322185 "+" 777
"2209" "OL67_002250" 1 2322198 2324627 "+" 2430
"2210" "OL67_002251" 1 2325478 2325750 "+" 273
"2211" "OL67_002252" 1 2326001 2326435 "+" 435
"2212" "OL67_002253" 1 2326484 2326945 "+" 462
"2213" "OL67_002254" 1 2326961 2327272 "+" 312
"2214" "OL67_002255" 1 2327288 2327506 "+" 219
"2215" "OL67_002256" 1 2327667 2328449 "-" 783
"2216" "OL67_002257" 1 2328792 2332109 "+" 3318
"2217" "OL67_002258" 1 2332113 2333234 "+" 1122
"2218" "OL67_002259" 1 2333267 2334883 "-" 1617
"2219" "OL67_002260" 1 2334885 2336045 "-" 1161
"2220" "OL67_002261" 1 2336151 2336954 "-" 804
"2221" "OL67_002262" 1 2336951 2337409 "-" 459
"2222" "OL67_002263" 1 2337409 2338182 "-" 774
"2223" "OL67_002264" 1 2338179 2340473 "-" 2295
"2224" "OL67_002265" 1 2341150 2343390 "-" 2241
"2225" "OL67_002266" 1 2343436 2344674 "-" 1239
"2226" "OL67_002267" 1 2344832 2346280 "-" 1449
"2227" "OL67_002268" 1 2346345 2347091 "-" 747
"2228" "OL67_002269" 1 2347317 2348420 "-" 1104
"2229" "OL67_002270" 1 2348630 2349820 "-" 1191
"2230" "OL67_002271" 1 2350123 2350737 "-" 615
"2231" "OL67_002272" 1 2350861 2351715 "-" 855
"2232" "OL67_002273" 1 2351861 2353123 "-" 1263
"2233" "OL67_002274" 1 2353235 2353912 "-" 678
"2234" "OL67_002275" 1 2354141 2354554 "+" 414
"2235" "OL67_002276" 1 2354630 2356195 "-" 1566
"2236" "OL67_002277" 1 2356340 2357605 "+" 1266
"2237" "OL67_002278" 1 2357917 2358798 "+" 882
"2238" "OL67_002279" 1 2358943 2359575 "+" 633
"2239" "OL67_002280" 1 2360469 2362244 "-" 1776
"2240" "OL67_002281" 1 2362453 2363313 "-" 861
"2241" "OL67_002282" 1 2363313 2363636 "-" 324
"2242" "OL67_002283" 1 2363958 2364542 "+" 585
"2243" "OL67_002284" 1 2364585 2365346 "+" 762
"2244" "OL67_002285" 1 2365903 2367417 "-" 1515
"2245" "OL67_002286" 1 2367690 2368580 "-" 891
"2246" "OL67_002287" 1 2368580 2369737 "-" 1158
"2247" "OL67_002288" 1 2369807 2371162 "-" 1356
"2248" "OL67_002289" 1 2371691 2371876 "+" 186
"2249" "OL67_002290" 1 2371956 2372744 "-" 789
"2250" "OL67_002291" 1 2372952 2373338 "-" 387
"2251" "OL67_002292" 1 2373521 2374228 "+" 708
"2252" "OL67_002293" 1 2374228 2375601 "+" 1374
"2253" "OL67_002294" 1 2375714 2376676 "+" 963
"2254" "OL67_002295" 1 2376698 2377363 "-" 666
"2255" "OL67_002296" 1 2377503 2379728 "+" 2226
"2256" "OL67_002297" 1 2379900 2380145 "-" 246
"2257" "OL67_002298" 1 2380145 2381458 "-" 1314
"2258" "OL67_002299" 1 2381780 2383387 "-" 1608
"2259" "OL67_002300" 1 2383496 2384728 "+" 1233
"2260" "OL67_002301" 1 2384756 2385493 "+" 738
"2261" "OL67_002302" 1 2385493 2386851 "+" 1359
"2262" "OL67_002303" 1 2386862 2387656 "+" 795
"2263" "OL67_002304" 1 2388192 2388548 "-" 357
"2264" "OL67_002305" 1 2388545 2389249 "-" 705
"2265" "OL67_002306" 1 2389246 2389872 "-" 627
"2266" "OL67_002307" 1 2390122 2390484 "+" 363
"2267" "OL67_002308" 1 2390747 2392390 "+" 1644
"2268" "OL67_002309" 1 2392583 2393485 "+" 903
"2269" "OL67_002310" 1 2393616 2394401 "-" 786
"2270" "OL67_002311" 1 2394541 2395650 "+" 1110
"2271" "OL67_002312" 1 2395676 2396929 "-" 1254
"2272" "OL67_002313" 1 2397134 2399188 "+" 2055
"2273" "OL67_002314" 1 2399245 2399985 "+" 741
"2274" "OL67_002315" 1 2400086 2400655 "+" 570
"2275" "OL67_002316" 1 2400744 2401307 "-" 564
"2276" "OL67_002317" 1 2401524 2401841 "+" 318
"2277" "OL67_002318" 1 2402032 2403492 "+" 1461
"2278" "OL67_002319" 1 2403541 2404947 "-" 1407
"2279" "OL67_002320" 1 2405076 2406494 "-" 1419
"2280" "OL67_002321" 1 2406632 2407285 "-" 654
"2281" "OL67_002322" 1 2407391 2407906 "-" 516
"2282" "OL67_002323" 1 2408169 2408486 "-" 318
"2283" "OL67_002324" 1 2408586 2408879 "+" 294
"2284" "OL67_002325" 1 2409213 2411027 "-" 1815
"2285" "OL67_002326" 1 2411274 2412302 "+" 1029
"2286" "OL67_002327" 1 2412477 2412659 "+" 183
"2287" "OL67_002328" 1 2412852 2413163 "+" 312
"2288" "OL67_002329" 1 2413332 2414297 "+" 966
"2289" "OL67_002330" 1 2414301 2414756 "-" 456
"2290" "OL67_002331" 1 2414917 2415387 "-" 471
"2291" "OL67_002332" 1 2415441 2415797 "-" 357
"2292" "OL67_002333" 1 2415981 2416271 "-" 291
"2293" "OL67_002334" 1 2416583 2417605 "-" 1023
"2294" "OL67_002335" 1 2417748 2420252 "+" 2505
"2295" "OL67_002336" 1 2420435 2420893 "+" 459
"2296" "OL67_002337" 1 2420984 2422465 "+" 1482
"2297" "OL67_002338" 1 2422571 2423497 "-" 927
"2298" "OL67_002339" 1 2423607 2424791 "-" 1185
"2299" "OL67_002340" 1 2425128 2426057 "+" 930
"2300" "OL67_002341" 1 2426039 2426875 "-" 837
"2301" "OL67_002342" 1 2427191 2427799 "+" 609
"2302" "OL67_002343" 1 2427955 2428473 "-" 519
"2303" "OL67_002344" 1 2428867 2429748 "+" 882
"2304" "OL67_002345" 1 2429846 2430643 "-" 798
"2305" "OL67_002346" 1 2430640 2431233 "-" 594
"2306" "OL67_002347" 1 2431513 2432172 "+" 660
"2307" "OL67_002348" 1 2432150 2433856 "+" 1707
"2308" "OL67_002349" 1 2433861 2434694 "+" 834
"2309" "OL67_002350" 1 2434716 2436212 "+" 1497
"2310" "OL67_002351" 1 2436291 2438243 "-" 1953
"2311" "OL67_002352" 1 2438655 2440076 "+" 1422
"2312" "OL67_002353" 1 2440096 2441448 "-" 1353
"2313" "OL67_002354" 1 2441641 2442120 "+" 480
"2314" "OL67_002355" 1 2442117 2442383 "-" 267
"2315" "OL67_002356" 1 2442480 2442761 "-" 282
"2316" "OL67_002357" 1 2442940 2443326 "-" 387
"2317" "OL67_002358" 1 2443323 2444048 "-" 726
"2318" "OL67_002359" 1 2444216 2444464 "+" 249
"2319" "OL67_002360" 1 2444529 2444825 "-" 297
"2320" "OL67_002361" 1 2445039 2445617 "+" 579
"2321" "OL67_002362" 1 2445614 2446318 "+" 705
"2322" "OL67_002363" 1 2446411 2446686 "-" 276
"2323" "OL67_002364" 1 2446744 2447148 "-" 405
"2324" "OL67_002365" 1 2447371 2448090 "+" 720
"2325" "OL67_002366" 1 2448092 2448232 "+" 141
"2326" "OL67_002367" 1 2448387 2449616 "-" 1230
"2327" "OL67_002368" 1 2449630 2451027 "-" 1398
"2328" "OL67_002369" 1 2451245 2453023 "-" 1779
"2329" "OL67_002370" 1 2453192 2453845 "-" 654
"2330" "OL67_002371" 1 2453788 2454939 "-" 1152
"2331" "OL67_002372" 1 2455128 2458487 "+" 3360
"2332" "OL67_002373" 1 2458569 2459450 "-" 882
"2333" "OL67_002374" 1 2459569 2460876 "+" 1308
"2334" "OL67_002375" 1 2461003 2461716 "-" 714
"2335" "OL67_002376" 1 2462307 2465351 "-" 3045
"2336" "OL67_002377" 1 2465363 2466406 "-" 1044
"2337" "OL67_002378" 1 2466410 2466907 "-" 498
"2338" "OL67_002379" 1 2467071 2468243 "+" 1173
"2339" "OL67_002380" 1 2468343 2469092 "-" 750
"2340" "OL67_002381" 1 2469094 2469555 "-" 462
"2341" "OL67_002382" 1 2469943 2470542 "+" 600
"2342" "OL67_002383" 1 2470604 2471560 "-" 957
"2343" "OL67_002384" 1 2471557 2471895 "-" 339
"2344" "OL67_002385" 1 2471888 2472715 "-" 828
"2345" "OL67_002386" 1 2472773 2473273 "-" 501
"2346" "OL67_002387" 1 2473648 2473896 "-" 249
"2347" "OL67_002388" 1 2473993 2474895 "+" 903
"2348" "OL67_002389" 1 2474892 2475959 "+" 1068
"2349" "OL67_002390" 1 2475956 2476723 "+" 768
"2350" "OL67_002391" 1 2476929 2477081 "+" 153
"2351" "OL67_002392" 1 2477333 2478109 "+" 777
"2352" "OL67_002393" 1 2478208 2478708 "-" 501
"2353" "OL67_002394" 1 2478951 2479892 "+" 942
"2354" "OL67_002395" 1 2479898 2480233 "+" 336
"2355" "OL67_002396" 1 2480417 2482492 "+" 2076
"2356" "OL67_002397" 1 2482565 2483425 "-" 861
"2357" "OL67_002398" 1 2483444 2484325 "-" 882
"2358" "OL67_002399" 1 2484575 2484799 "-" 225
"2359" "OL67_002400" 1 2484805 2485218 "-" 414
"2360" "OL67_002401" 1 2485397 2485621 "+" 225
"2361" "OL67_002402" 1 2485751 2486251 "+" 501
"2362" "OL67_002403" 1 2486244 2487332 "+" 1089
"2363" "OL67_002404" 1 2487512 2488660 "-" 1149
"2364" "OL67_002405" 1 2488657 2489475 "-" 819
"2365" "OL67_002406" 1 2489578 2490459 "-" 882
"2366" "OL67_002407" 1 2490553 2491446 "-" 894
"2367" "OL67_002408" 1 2491697 2493349 "-" 1653
"2368" "OL67_002409" 1 2493424 2493711 "-" 288
"2369" "OL67_002410" 1 2493880 2494590 "-" 711
"2370" "OL67_002411" 1 2494791 2495711 "+" 921
"2371" "OL67_002412" 1 2496239 2498209 "-" 1971
"2372" "OL67_002413" 1 2498349 2499224 "+" 876
"2373" "OL67_002414" 1 2499369 2499812 "+" 444
"2374" "OL67_002415" 1 2499894 2500826 "+" 933
"2375" "OL67_002416" 1 2500823 2501293 "+" 471
"2376" "OL67_002417" 1 2501294 2502328 "+" 1035
"2377" "OL67_002418" 1 2502365 2503240 "-" 876
"2378" "OL67_002419" 1 2503332 2503766 "+" 435
"2379" "OL67_002420" 1 2503871 2504737 "-" 867
"2380" "OL67_002421" 1 2504950 2505969 "+" 1020
"2381" "OL67_002422" 1 2506107 2506484 "+" 378
"2382" "OL67_002423" 1 2506491 2506841 "-" 351
"2383" "OL67_002424" 1 2506973 2507386 "-" 414
"2384" "OL67_002425" 1 2507398 2508822 "-" 1425
"2385" "OL67_002426" 1 2508843 2509724 "-" 882
"2386" "OL67_002427" 1 2509739 2511277 "-" 1539
"2387" "OL67_002428" 1 2511278 2511838 "-" 561
"2388" "OL67_002429" 1 2512392 2513138 "-" 747
"2389" "OL67_002430" 1 2513204 2513977 "+" 774
"2390" "OL67_002431" 1 2514160 2516481 "+" 2322
"2391" "OL67_002432" 1 2516486 2517451 "+" 966
"2392" "OL67_002433" 1 2517639 2518223 "+" 585
"2393" "OL67_002434" 1 2518234 2520201 "-" 1968
"2394" "OL67_002435" 1 2520205 2521386 "-" 1182
"2395" "OL67_002436" 1 2521465 2521995 "-" 531
"2396" "OL67_002437" 1 2522063 2523064 "+" 1002
"2397" "OL67_002438" 1 2523061 2523924 "-" 864
"2398" "OL67_002439" 1 2523921 2524841 "-" 921
"2399" "OL67_002440" 1 2524838 2525923 "-" 1086
"2400" "OL67_002441" 1 2526080 2526541 "+" 462
"2401" "OL67_002442" 1 2526584 2527156 "-" 573
"2402" "OL67_002443" 1 2527364 2527984 "-" 621
"2403" "OL67_002444" 1 2528230 2529306 "-" 1077
"2404" "OL67_002445" 1 2530683 2531117 "+" 435
"2405" "OL67_002446" 1 2531167 2531625 "-" 459
"2406" "OL67_002447" 1 2531691 2531852 "+" 162
"2407" "OL67_002454" 1 2538228 2540279 "-" 2052
"2408" "OL67_002455" 1 2540429 2541322 "-" 894
"2409" "OL67_002456" 1 2541418 2541699 "+" 282
"2410" "OL67_002457" 1 2541956 2544730 "-" 2775
"2411" "OL67_002458" 1 2544734 2546464 "-" 1731
"2412" "OL67_002459" 1 2546516 2547412 "-" 897
"2413" "OL67_002460" 1 2547586 2548128 "-" 543
"2414" "OL67_002461" 1 2548679 2549125 "+" 447
"2415" "OL67_002462" 1 2549185 2551050 "+" 1866
"2416" "OL67_002463" 1 2551384 2552607 "-" 1224
"2417" "OL67_002464" 1 2552933 2554450 "+" 1518
"2418" "OL67_002465" 1 2554638 2555117 "+" 480
"2419" "OL67_002467" 1 2555530 2556564 "+" 1035
"2420" "OL67_002468" 1 2556566 2557597 "+" 1032
"2421" "OL67_002469" 1 2557594 2558610 "+" 1017
"2422" "OL67_002470" 1 2558610 2559392 "+" 783
"2423" "OL67_002471" 1 2559403 2560455 "+" 1053
"2424" "OL67_002472" 1 2560452 2561519 "+" 1068
"2425" "OL67_002473" 1 2561524 2561901 "+" 378
"2426" "OL67_002474" 1 2561911 2562288 "+" 378
"2427" "OL67_002475" 1 2562285 2563133 "+" 849
"2428" "OL67_002476" 1 2563287 2565386 "-" 2100
"2429" "OL67_002477" 1 2565889 2567034 "+" 1146
"2430" "OL67_002478" 1 2567110 2567550 "-" 441
"2431" "OL67_002479" 1 2567742 2568671 "-" 930
"2432" "OL67_002480" 1 2568890 2569648 "-" 759
"2433" "OL67_002481" 1 2570352 2571893 "-" 1542
"2434" "OL67_002483" 1 2572610 2575948 "-" 3339
"2435" "OL67_002484" 1 2576545 2576856 "-" 312
"2436" "OL67_002485" 1 2577085 2579286 "+" 2202
"2437" "OL67_002486" 1 2579418 2579723 "-" 306
"2438" "OL67_002487" 1 2579873 2580058 "+" 186
"2439" "OL67_002488" 1 2580216 2580473 "-" 258
"2440" "OL67_002489" 1 2580581 2580988 "-" 408
"2441" "OL67_002490" 1 2581102 2581419 "-" 318
"2442" "OL67_002491" 1 2581554 2582282 "+" 729
"2443" "OL67_002492" 1 2582311 2584596 "-" 2286
"2444" "OL67_002493" 1 2584767 2585180 "-" 414
"2445" "OL67_002494" 1 2585326 2586969 "-" 1644
"2446" "OL67_002495" 1 2587263 2587685 "+" 423
"2447" "OL67_002496" 1 2587722 2588243 "+" 522
"2448" "OL67_002497" 1 2588337 2589821 "-" 1485
"2449" "OL67_002498" 1 2589922 2590770 "+" 849
"2450" "OL67_002499" 1 2590750 2591364 "-" 615
"2451" "OL67_002500" 1 2591871 2593526 "+" 1656
"2452" "OL67_002501" 1 2593972 2594253 "+" 282
"2453" "OL67_002502" 1 2594440 2594646 "+" 207
"2454" "OL67_002503" 1 2594867 2595085 "+" 219
"2455" "OL67_002504" 1 2595134 2595559 "-" 426
"2456" "OL67_002505" 1 2595671 2596912 "-" 1242
"2457" "OL67_002506" 1 2597346 2597897 "+" 552
"2458" "OL67_002507" 1 2598121 2598399 "+" 279
"2459" "OL67_002508" 1 2598531 2599142 "-" 612
"2460" "OL67_002509" 1 2599224 2599940 "+" 717
"2461" "OL67_002510" 1 2599937 2602462 "+" 2526
"2462" "OL67_002511" 1 2602552 2603016 "-" 465
"2463" "OL67_002512" 1 2603227 2603814 "+" 588
"2464" "OL67_002513" 1 2603811 2604998 "+" 1188
"2465" "OL67_002514" 1 2605088 2606413 "-" 1326
"2466" "OL67_002515" 1 2606610 2608127 "+" 1518
"2467" "OL67_002516" 1 2608228 2609886 "-" 1659
"2468" "OL67_002517" 1 2610057 2611574 "+" 1518
"2469" "OL67_002518" 1 2611870 2613441 "+" 1572
"2470" "OL67_002519" 1 2613561 2614976 "+" 1416
"2471" "OL67_002520" 1 2614983 2615783 "-" 801
"2472" "OL67_002521" 1 2615856 2616926 "-" 1071
"2473" "OL67_002522" 1 2617183 2618229 "+" 1047
"2474" "OL67_002523" 1 2618282 2619217 "+" 936
"2475" "OL67_002524" 1 2619207 2619743 "+" 537
"2476" "OL67_002525" 1 2619743 2621683 "+" 1941
"2477" "OL67_002526" 1 2621693 2622832 "+" 1140
"2478" "OL67_002527" 1 2622829 2623674 "-" 846
"2479" "OL67_002528" 1 2623767 2624177 "+" 411
"2480" "OL67_002529" 1 2624174 2625100 "+" 927
"2481" "OL67_002530" 1 2625681 2627366 "+" 1686
"2482" "OL67_002531" 1 2627470 2629485 "-" 2016
